iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
,Europe,1942,1.671,74.843,-4.676,-1.137,9.402,8.757,,,,,,,,,,,,,,,,,,4553.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1943,0.819,37.289,-4.906,-1.137,0.217,0.221,,,,,,,,,,,,,,,,,,4590.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1944,-10.825,-496.973,-5.159,-1.137,-20.613,-21.05,,,,,,,,,,,,,,,,,,4093.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1945,-37.508,-1535.548,-5.44,-1.137,-5.795,-4.699,,,,,,,,,,,,,,,,,,2558.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1946,35.926,919.137,23.717,4.687,4.66,3.559,,,,,,,,,,,,,,,,,,3477.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1947,9.652,335.648,1.014,0.248,-2.648,-2.117,,,,,,,,,,,,,,,,,,3813.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1948,9.368,357.215,75.964,18.76,8.743,6.804,,,,,,,,,,,,,,,,,,4170.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1949,8.023,334.579,63.716,27.688,17.51,14.817,,,,,,,,,,,,,,,,,,4505.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1950,3.782,170.382,-9.853,-7.01,14.632,14.549,,,,,,,,,,,,,,,,,,4675.389,8511.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.133,116.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.986,207.5,,,,,,,,,549329024.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1951,5.471,255.784,26.297,16.865,23.028,26.249,,,,,,,,,,,,,,,,,,4931.173,8895.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.998,146.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.235,252.983,,,,,,,,,554324992.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1952,3.543,174.709,20.686,16.755,24.424,34.25,,,,,,,,,,,,,,,,,,5105.881,9122.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.753,174.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.485,311.751,,,,,,,,,559694016.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1953,1.091,55.73,18.916,18.491,15.857,27.668,,,,,,,,,,,,,,,,,,5161.612,9131.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.244,205.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.153,357.614,,,,,,,,,565281984.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1954,1.539,79.457,11.607,13.493,12.151,24.563,,,,,,,,,,,,,,,,,,5241.068,9179.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.736,227.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.715,397.071,,,,,,,,,570969984.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1955,2.944,154.3,12.069,15.658,14.538,32.959,,,,,,,,,,,,,,,,,,5395.368,9355.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.395,252.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.675,450.294,,,,,,,,,576678976.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1956,1.974,106.487,13.434,19.533,5.733,14.886,,,,,,,,,,,,,,,,,,5501.856,9447.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.928,283.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.561,471.454,,,,,,,,,582371008.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1957,1.272,69.999,9.192,15.16,6.782,18.62,,,,,,,,,,,,,,,,,,5571.855,9475.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.088,306.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.181,498.566,,,,,,,,,588048000.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1958,-0.011,-0.639,11.443,20.607,2.884,8.455,,,,,,,,,,,,,,,,,,5571.216,9383.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.695,338.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.636,508.024,,,,,,,,,593742976.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1959,0.216,12.056,24.532,49.234,5.325,16.061,,,,,,,,,,,,,,,,,,5583.272,9313.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.929,416.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.697,529.925,,,,,,,,,599513024.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1960,0.24,13.372,3.621,9.049,7.691,24.435,,,,,,,,,,,,,,,,,,5596.644,9244.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.978,427.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.132,565.127,,,,,,,,,605406976.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1961,1.414,79.117,11.664,30.208,5.986,20.48,,,,,,,,,,,,,,,,,,5675.761,9282.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.186,472.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.612,593.052,,,,,,,,,611433984.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1962,1.341,76.14,13.673,39.54,5.196,18.841,,,,,,,,,,,,,,,,,,5751.901,9314.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.726,532.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.453,617.701,,,,,,,,,617536000.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1963,1.259,72.396,9.832,32.321,5.15,19.643,,,,,,,,,,,,,,,,,,5824.297,9340.171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.048,578.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.096,643.22,,,,,,,,,623574976.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1964,1.969,114.661,11.749,42.419,6.62,26.551,,,,,,,,,,,,,,,,,,5938.958,9436.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.467,641.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.647,679.488,,,,,,,,,629366976.0,,,,,,,,,,,,,,,,,,,,,,,
,Europe,1965,0.0,,0.0,,5.906,25.256,,,,,,0.0,,0.0,0.0,,,,49.323,,6094.776,,9601.353,,,,,,,,,,,,,,,,,19466.406,,92.697,,11454.494,18044.741,,,,,3.068,,379.146,,597.284,,,,,6.793,,839.432,,1322.392,,,,,7.303,,902.449,1421.665,,,0.442,,54.658,,86.106,,,40.306,,4980.573,,7846.104,452.903,713.477,,,,0.068,,8.358,13.167,,634782976.0,12356.943,,,,6.861,,847.791,1335.56,,,0.0,,0.0,,0.0,,,,0.0,,0.0,,0.0
,Europe,1966,0.0,,0.0,,1.589,7.199,3.008,371.674,,,,0.0,0.0,0.0,0.0,,,-4.054,45.942,-247.053,5847.723,,9140.467,,,,,,,,,,,,,,,,,19895.863,2.527,92.265,289.506,11744.0,18356.827,,,,13.218,3.372,50.115,429.261,,670.969,,,,7.404,7.083,62.152,901.584,,1409.249,,,,9.105,7.735,82.168,984.617,1539.037,,31.072,0.563,16.983,71.642,,111.982,,9.767,42.951,486.443,5467.016,,8545.391,460.102,719.177,,,36.291,0.089,3.033,11.392,17.806,,639761984.0,12728.617,,,7.689,7.173,65.185,912.975,1427.055,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1967,0.0,,0.0,,3.255,14.978,2.948,375.211,,,,0.0,0.0,0.0,0.0,,,-3.241,43.18,-189.498,5658.225,,8781.359,,,,,,,,,,,,,,,,,20336.663,3.092,92.394,363.089,12107.089,18789.761,,,,19.825,3.925,85.101,514.361,,798.27,,,,-0.033,6.878,-0.298,901.286,,1398.763,,,,1.231,7.606,12.122,996.739,1546.903,,15.831,0.633,11.342,82.983,,128.787,,8.551,45.288,467.486,5934.502,,9210.131,475.081,737.308,,,9.461,0.095,1.078,12.469,19.352,,644345024.0,13103.828,,,0.085,6.973,0.78,913.756,1418.115,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1968,0.0,,0.0,,1.474,7.002,6.684,875.901,,,,0.0,0.0,0.0,0.0,,,1.544,41.099,87.371,5745.596,,8857.966,,,,,,,,,,,,,,,,,21552.501,6.862,92.548,830.846,12937.934,19946.37,,,,29.56,4.767,152.043,666.405,,1027.394,,,,3.629,6.681,32.705,933.992,,1439.932,,,,4.52,7.452,45.055,1041.794,1606.131,,13.182,0.672,10.939,93.922,,144.8,,9.966,46.681,591.431,6525.933,,10061.01,482.082,743.224,,,11.317,0.099,1.411,13.881,21.4,,648636032.0,13979.729,,,3.734,6.78,34.117,947.872,1461.331,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1969,0.0,,0.0,,1.264,6.096,7.27,1016.34,,,,0.0,0.0,0.0,0.0,,,1.307,38.815,75.09,5820.686,,8916.629,,,,,,,,,,,,,,,,,22972.27,7.803,93.007,1009.517,13947.451,21365.908,,,,28.98,5.732,193.127,859.532,,1316.706,,,,-1.565,6.131,-14.613,919.378,,1408.383,,,,0.655,6.993,6.823,1048.617,1606.362,,21.563,0.761,20.253,114.175,,174.903,,11.359,48.461,741.3,7267.233,,11132.574,488.178,747.833,,,8.523,0.1,1.183,15.064,23.076,,652790016.0,14996.068,,,-1.417,6.231,-13.43,934.442,1431.459,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1970,0.0,,160.074,,-0.131,-0.639,6.503,975.22,,,,0.0,0.0,0.0,0.0,,,-1.643,35.846,-95.654,5725.032,,8714.974,,,,,,,,,,,,,,,,,24312.418,6.589,93.082,918.949,14866.4,22630.493,,,,26.277,6.796,225.857,1085.389,,1652.242,1049.31,1597.32,,4.563,6.019,41.95,961.329,,1463.39,,,,5.366,6.918,56.271,1104.888,1681.925,,8.418,0.775,9.611,123.786,,188.435,,10.853,50.44,788.747,8055.98,,12263.277,487.539,742.161,,,31.265,0.124,4.71,19.773,30.1,,656918976.0,15971.289,,,4.993,6.143,46.66,981.102,1493.49,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1971,0.0,,22.16,232.524,-0.872,-4.252,2.701,431.428,,,,0.0,0.0,0.0,0.0,,,-4.279,33.409,-244.97,5480.062,,8289.861,,,,,,,,,,,,,,,,,24812.9,2.717,93.096,403.92,15270.321,23099.89,,,,23.141,8.148,251.17,1336.559,,2021.854,1281.834,1939.07,,1.007,5.92,9.681,971.01,,1468.876,,,,2.49,6.904,27.507,1132.395,1713.01,,14.146,0.861,17.511,141.297,,213.745,,4.937,51.538,397.72,8453.7,,12788.175,483.287,731.083,,,1.595,0.122,0.315,20.089,30.389,,661056000.0,16402.716,,,1.019,6.042,9.996,991.098,1499.265,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1972,0.0,,20.439,261.995,3.663,17.703,4.779,783.924,,,,0.0,0.0,0.0,0.0,,,-3.396,30.803,-186.104,5293.958,,7958.876,,,,,,,,,,,,,,,,,25838.198,4.573,92.913,698.35,15968.671,24007.117,,,,21.739,9.467,290.55,1627.109,,2446.177,1543.828,2320.974,,4.082,5.88,39.638,1010.648,,1519.397,,,,7.557,7.087,85.574,1217.969,1831.081,,32.725,1.091,46.239,187.536,,281.94,,7.025,52.643,593.904,9047.604,,13602.064,500.99,753.183,,,-1.511,0.115,-0.304,19.785,29.745,,665164032.0,17186.64,,,3.969,5.996,39.335,1030.433,1549.141,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1973,0.0,,12.501,192.999,0.575,2.883,5.757,989.454,,,,0.0,0.0,0.0,0.0,,,1.59,29.589,84.173,5378.131,,8036.561,,,,,,,,,,,,,,,,,27160.604,5.972,93.102,953.66,16922.331,25287.102,,,,13.649,10.174,222.091,1849.2,,2763.266,1736.827,2595.347,,1.506,5.644,15.222,1025.869,,1532.961,,,,2.939,6.898,35.793,1253.762,1873.502,,10.168,1.137,19.069,206.606,,308.732,,7.155,53.339,647.397,9695.0,,14487.275,503.873,752.939,,,7.592,0.117,1.502,21.287,31.81,,669208000.0,18176.094,,,1.623,5.761,16.724,1047.157,1564.77,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1974,0.0,,11.073,192.321,0.548,2.759,-1.385,-251.717,,,,0.0,0.0,0.0,0.0,,,-0.908,29.732,-48.822,5329.309,,7917.182,,,,,,,,,,,,,,,,,26628.321,-2.199,92.333,-372.157,16550.174,24586.817,,,,13.262,11.685,245.248,2094.448,,3111.497,1929.148,2865.928,,8.117,6.188,83.274,1109.143,,1647.735,,,,9.606,7.667,120.44,1374.202,2041.504,,17.48,1.354,36.114,242.72,,360.583,,-5.865,50.916,-568.583,9126.417,,13558.138,506.632,752.649,,,4.941,0.125,1.052,22.339,33.187,,673132032.0,17924.376,,,8.053,6.313,84.326,1131.482,1680.922,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1975,0.0,,4.001,77.178,19.938,101.01,-1.011,-181.287,,,,0.0,0.0,0.0,0.0,,,-2.344,29.332,-124.913,5204.396,,7688.632,,,,,,,,,,,,,,,,,26212.47,-1.733,91.66,-286.78,16263.394,24026.466,,,,7.36,12.673,154.149,2248.598,,3321.93,2006.326,2964.014,,2.059,6.38,22.832,1131.975,,1672.306,,,,7.677,8.34,105.493,1479.695,2186.004,,33.508,1.826,81.331,324.05,,478.73,,-3.463,49.655,-316.017,8810.401,,13015.905,607.642,897.691,,,5.955,0.133,1.33,23.669,34.967,,676894976.0,17743.089,,,2.135,6.513,24.162,1155.645,1707.273,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1976,0.0,,6.391,128.221,27.853,169.247,5.698,1010.98,,,,0.0,0.0,0.0,0.0,,,4.719,29.06,245.596,5449.992,,8008.829,,,,,,,,,,,,,,,,,27559.331,6.409,92.277,1042.287,17305.681,25430.907,,,,8.723,13.036,196.155,2444.752,,3592.593,2134.547,3136.743,,-7.528,5.582,-85.211,1046.764,,1538.232,,,,-2.116,7.723,-31.307,1448.388,2128.424,,16.665,2.016,54.003,378.053,,555.554,,6.816,50.181,600.536,9410.937,,13829.485,776.889,1141.648,,,-0.415,0.126,-0.098,23.571,34.638,,680497984.0,18754.069,,,-7.382,5.707,-85.31,1070.335,1572.87,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1977,0.0,,2.917,62.27,38.679,300.495,1.664,311.983,,,,0.0,0.0,0.0,0.0,,,-0.247,28.514,-13.435,5436.557,,7948.648,,,,,,,,,,,,,,,,,27875.976,0.115,90.871,19.831,17325.512,25331.178,,,,4.728,13.429,115.595,2560.347,,3743.416,2196.817,3211.909,,21.08,6.648,220.658,1267.422,,1853.065,,,,20.171,9.129,292.152,1740.54,2544.798,,18.621,2.352,70.398,448.451,,655.668,,-0.875,48.928,-82.329,9328.608,,13639.113,1077.384,1575.215,,,4.651,0.129,1.096,24.667,36.066,,683960000.0,19066.053,,,20.718,6.777,221.755,1292.09,1889.131,,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,,0.0
,Europe,1978,0.0,,2.283,50.157,20.176,217.378,3.832,730.681,,,,0.0,0.0,0.0,0.0,,,1.847,27.969,100.392,5536.949,,8056.252,,,,,,,,,,,,,,,,,28804.214,3.899,90.929,675.529,18001.041,26191.484,,,,4.023,13.454,103.013,2663.36,,3875.184,2246.974,3269.344,,-0.163,6.392,-2.064,1265.359,,1841.095,,,,3.169,9.071,55.152,1795.693,2612.73,,12.452,2.547,55.842,504.292,,733.744,,5.061,49.507,472.124,9800.732,,14260.048,1294.762,1883.876,,,5.539,0.132,1.366,26.034,37.879,,687286016.0,19796.734,,,-0.053,6.523,-0.689,1291.401,1878.986,,,0.0,0.0,0.0,,0.0,,,,0.0,0.008,0.008,,0.012
,Europe,1979,0.0,,3.332,74.869,23.119,299.333,3.729,738.256,,,,0.0,0.0,0.0,0.0,,,4.36,28.139,241.423,5778.373,,8368.571,,,,,,,,,,,,,,,,,29739.951,3.408,90.648,613.557,18614.598,26958.729,,,,5.578,13.693,148.574,2811.934,,4072.404,2321.843,3362.627,,5.185,6.481,65.614,1330.973,,1927.591,,,,6.944,9.352,124.699,1920.392,2781.222,,11.499,2.738,57.991,562.283,,814.331,,2.281,48.816,223.559,10024.291,,14517.753,1594.095,2308.66,,,4.17,0.132,1.086,27.119,39.276,,690484992.0,20534.99,,,5.166,6.614,66.708,1358.109,1966.891,,,0.0,0.0,0.0,,0.0,,,100.0,0.0,0.008,0.017,,0.024
,Europe,1980,0.0,,-1.563,-36.296,4.434,70.682,-2.498,-513.039,,,,0.0,0.0,0.0,0.0,,,1.872,29.4,108.17,5886.543,,8487.346,,,,,,,,,,,,,,,,,28868.085,-3.065,90.122,-570.482,18044.116,26016.4,,,,-0.11,14.029,-3.089,2808.845,,4049.854,2285.547,3295.352,,-3.002,6.448,-39.953,1291.019,,1861.42,,,,2.991,9.878,57.442,1977.834,2851.685,,16.836,3.281,94.667,656.95,,947.204,,-6.739,46.692,-675.562,9348.728,,13479.201,1664.777,2400.312,,,10.017,0.149,2.717,29.836,43.018,,693566976.0,20021.95,,,-2.741,6.597,-37.224,1320.885,1904.48,,,0.0,0.0,0.0,,0.0,,,75.0,0.0,0.013,0.029,,0.042
,Europe,1981,-11.796,,-1.653,-37.778,5.404,89.969,-2.587,-517.978,,,,0.0,0.0,0.0,0.0,,,-1.694,29.67,-99.689,5786.853,,8308.32,5238.371,7520.851,,,,,,,,,,,,,,,28002.308,-4.239,88.593,-764.964,17279.152,24808.082,,,,-0.983,14.26,-27.61,2781.235,,3993.084,2247.769,3227.175,,1.22,6.7,15.747,1306.766,,1876.154,,,,12.488,11.407,246.986,2224.82,3194.226,,35.194,4.554,231.204,888.154,,1275.143,,-6.821,44.663,-637.665,8711.064,,12506.678,1754.746,2519.33,,,0.117,0.153,0.035,29.871,42.886,,696513024.0,19503.972,,,1.195,6.853,15.781,1336.666,1919.083,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.029,,0.042
,Europe,1982,4.57,239.419,-5.578,-125.383,11.274,197.831,-1.882,-367.057,,,,0.0,0.0,0.0,0.0,,,0.562,30.409,32.521,5819.374,,8321.357,5477.79,7832.912,,,,,,,,,,,,,,,27364.642,-2.569,87.973,-443.832,16835.32,24073.5,,,,-1.904,14.257,-52.945,2728.29,,3901.291,2122.387,3034.886,,-0.877,6.769,-11.46,1295.306,,1852.209,,,,3.451,12.027,76.774,2301.594,3291.142,,10.219,5.115,90.761,978.915,,1399.789,,-4.861,43.307,-423.407,8287.657,,11850.853,1952.577,2792.068,,,-8.531,0.143,-2.548,27.323,39.07,,699329984.0,19136.915,,,-1.046,6.912,-13.987,1322.68,1891.353,,,0.0,0.0,0.0,,0.0,,,76.19,0.0,0.022,0.051,,0.073
,Europe,1983,-1.292,-70.764,2.191,46.505,12.222,238.64,0.914,174.981,,,,0.0,0.0,0.0,0.0,,,1.392,30.553,81.013,5900.387,,8404.271,5407.027,7701.549,,,,,,,,,,,,,,,27507.08,-0.239,86.968,-40.236,16795.084,23922.236,,,,3.986,14.691,108.761,2837.051,,4040.98,2168.891,3089.28,,2.963,6.906,38.378,1333.684,,1899.645,,,,9.351,13.032,215.217,2516.812,3584.844,,17.976,5.98,175.972,1154.887,,1644.974,,-2.775,41.724,-230.01,8057.647,,11476.985,2191.217,3121.08,,,3.055,0.146,0.835,28.157,40.106,,702070016.0,19311.896,,,2.967,7.052,39.245,1361.925,1939.871,,,0.0,0.0,0.0,,0.0,,,62.703,0.0,0.032,0.084,,0.119
,Europe,1984,-8.118,-438.929,1.507,32.691,8.44,184.946,2.591,500.324,,,,0.0,0.0,0.0,0.0,,,-0.17,29.731,-10.049,5890.338,,8357.377,4968.098,7048.877,,,,,,,,,,,,,,,28110.136,1.025,85.64,172.13,16967.214,24073.562,,,,4.748,15.0,134.711,2971.762,,4216.42,2201.582,3123.667,,1.055,6.803,14.077,1347.761,,1912.241,,,,13.04,14.36,328.194,2845.005,4036.574,,27.107,7.409,313.053,1467.939,,2082.754,,0.589,40.91,47.468,8105.114,,11499.765,2376.163,3371.367,,,3.689,0.147,1.039,29.196,41.424,,704806976.0,19812.22,,,1.112,6.951,15.141,1377.066,1953.82,,,0.0,0.003,0.003,,0.004,,,26.91,0.001,0.023,0.106,,0.151
,Europe,1985,31.355,1557.756,21.61,475.754,6.186,146.989,19.582,3879.703,,,,0.0,0.0,0.0,0.0,,39.509,22.903,30.556,1349.071,7239.409,1610.156,10231.166,6525.853,9222.726,2883.686,,1139.321,1633.846,222.893,502.995,695.522,271.632,10.961,,514.014,0.001,0.057,,33482.84,19.832,85.819,3364.883,20332.097,28734.534,2309.049,56.658,7.729,35.491,16.995,1054.702,4026.464,315.006,5690.439,2677.336,3783.772,17.443,3.669,5.897,49.447,1397.208,710.862,1974.618,41.944,1209.536,1709.389,18.096,14.181,514.82,3359.825,4748.306,24.119,31.613,8.155,464.067,1932.007,982.953,2730.427,9.42,11.858,38.267,961.109,9066.224,383.887,12812.93,2523.151,3565.868,15.491,0.38,4.289,0.129,1.252,30.448,43.031,4075.398,707584000.0,23691.922,726.436,17.825,3.686,6.027,50.753,1427.819,2017.879,0.0,0.0,0.0,0.0,0.003,0.001,0.004,,0.002,50.262,0.001,0.053,0.159,0.081,0.225
,Europe,1986,1.919,125.217,-3.503,-93.779,1.765,44.534,1.688,399.843,,,,0.0,0.0,0.0,0.0,,39.883,-0.848,29.794,-61.395,7178.014,1654.16,10103.873,6651.071,9362.141,2946.477,,1175.152,1670.457,229.243,486.093,738.838,266.063,13.019,,499.247,0.001,0.134,,33911.907,1.577,85.725,320.541,20652.638,29070.943,2351.359,56.693,7.78,2.554,17.14,102.85,4129.313,322.685,5812.479,2583.557,3636.652,16.497,-3.36,5.605,-46.948,1350.26,684.232,1900.645,42.019,1238.085,1742.746,2.36,14.275,79.302,3439.128,4840.964,25.075,6.228,8.519,120.324,2052.33,1039.999,2888.889,9.03,3.078,38.79,279.087,9345.31,374.514,13154.59,2567.685,3614.31,18.325,0.442,18.769,0.15,5.715,36.163,50.904,4147.502,710422016.0,24091.765,702.747,16.944,-2.873,5.756,-41.022,1386.797,1952.075,0.0,0.0,0.0,0.0,0.003,0.001,0.004,,0.005,132.753,0.002,0.212,0.371,0.188,0.522
,Europe,1987,-1.54,-102.436,0.615,15.889,1.811,46.492,2.024,487.524,,,,0.0,0.0,0.0,0.0,,39.147,0.805,29.439,57.794,7235.807,1671.088,10144.428,6548.634,9181.028,3044.783,,1191.952,1697.593,239.925,529.506,768.928,265.716,12.875,,542.572,0.0,0.191,,34459.574,1.373,85.178,283.593,20936.23,29352.092,2379.985,55.754,7.88,4.416,17.542,182.366,4311.679,336.369,6044.87,2599.447,3644.362,17.391,8.931,5.984,120.59,1470.85,742.354,2062.097,43.074,1311.5,1838.692,5.93,14.822,203.932,3643.059,5107.482,25.254,4.073,8.69,83.584,2135.914,1078.019,2994.5,8.727,0.465,38.198,43.433,9388.744,372.527,13162.793,2614.178,3665.015,18.051,0.423,-1.102,0.146,-0.399,35.765,50.141,4268.713,713278976.0,24579.289,760.673,17.82,8.678,6.132,120.348,1507.145,2112.981,0.0,-100.0,0.0,-0.003,0.0,0.0,0.0,,0.006,42.814,0.002,0.159,0.53,0.267,0.743
