iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
ARG,Argentina,1900,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4756635.0,,,,,,,,,,,,,,,,23113025536.0,,,,,,,
ARG,Argentina,1901,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,4929644.0,,,,,,,,,,,,,,,,24043382784.0,,,,,,,
ARG,Argentina,1902,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5094954.0,,,,,,,,,,,,,,,,23544180736.0,,,,,,,
ARG,Argentina,1903,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5285563.0,,,,,,,,,,,,,,,,26932004864.0,,,,,,,
ARG,Argentina,1904,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5485838.0,,,,,,,,,,,,,,,,29817030656.0,,,,,,,
ARG,Argentina,1905,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5696234.0,,,,,,,,,,,,,,,,33751775232.0,,,,,,,
ARG,Argentina,1906,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,5914645.0,,,,,,,,,,,,,,,,35444785152.0,,,,,,,
ARG,Argentina,1907,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,6121229.0,,,,,,,,,,,,,,,,36190081024.0,,,,,,,
ARG,Argentina,1908,,0.0,,0.0,,0.023,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,3.66,,,,,,,,,6355959.0,,,,,,,,,,,,,,,,39726366720.0,,,,,,,
ARG,Argentina,1909,,0.0,,0.0,50.0,0.012,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,5.287,,,,,,,,,6599705.0,,,,,,,,,,,,,,,,41716224000.0,,,,,,,
ARG,Argentina,1910,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,5.091,,,,,,,,,6852669.0,,,,,,,,,,,,,,,,44755292160.0,,,,,,,
ARG,Argentina,1911,,0.0,,0.0,-33.333,-0.012,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,3.272,,,,,,,,,7108577.0,,,,,,,,,,,,,,,,45547864064.0,,,,,,,
ARG,Argentina,1912,,0.0,,0.0,250.0,0.058,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,11.029,,,,,,,,,7381312.0,,,,,,,,,,,,,,,,49283190784.0,,,,,,,
ARG,Argentina,1913,,0.0,,0.0,171.429,0.14,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.221,28.907,,,,,,,,,7644045.0,,,,,,,,,,,,,,,,49782763520.0,,,,,,,
ARG,Argentina,1914,,0.0,,0.0,110.526,0.244,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.465,59.047,,,,,,,,,7878423.0,,,,,,,,,,,,,,,,44605444096.0,,,,,,,
ARG,Argentina,1915,,0.0,,0.0,85.0,0.395,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.861,106.648,,,,,,,,,8069762.0,,,,,,,,,,,,,,,,44848033792.0,,,,,,,
ARG,Argentina,1916,,0.0,,0.0,70.27,0.605,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465,177.987,,,,,,,,,8233077.0,,,,,,,,,,,,,,,,43556671488.0,,,,,,,
ARG,Argentina,1917,,0.0,,0.0,40.476,0.593,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.059,245.586,,,,,,,,,8382047.0,,,,,,,,,,,,,,,,40019345408.0,,,,,,,
ARG,Argentina,1918,,0.0,,0.0,10.734,0.221,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.279,267.205,,,,,,,,,8530833.0,,,,,,,,,,,,,,,,47394152448.0,,,,,,,
ARG,Argentina,1919,,0.0,,0.0,-1.531,-0.035,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.245,258.197,,,,,,,,,8693347.0,,,,,,,,,,,,,,,,49135550464.0,,,,,,,
ARG,Argentina,1920,,0.0,,0.0,23.834,0.535,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,312.842,,,,,,,,,8884894.0,,,,,,,,,,,,,,,,52714090496.0,,,,,,,
ARG,Argentina,1921,,0.0,,0.0,26.36,0.733,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.512,385.237,,,,,,,,,9117153.0,,,,,,,,,,,,,,,,54061031424.0,,,,,,,
ARG,Argentina,1922,,0.0,,0.0,45.364,1.593,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.106,543.177,,,,,,,,,9399467.0,,,,,,,,,,,,,,,,58343903232.0,,,,,,,
ARG,Argentina,1923,,0.0,,0.0,13.212,0.675,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78,594.632,,,,,,,,,9720491.0,,,,,,,,,,,,,,,,64813637632.0,,,,,,,
ARG,Argentina,1924,,0.0,,0.0,36.217,2.093,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.874,783.368,,,,,,,,,10050859.0,,,,,,,,,,,,,,,,69845139456.0,,,,,,,
ARG,Argentina,1925,,0.0,,0.0,31.019,2.442,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.316,995.139,,,,,,,,,10366210.0,,,,,,,,,,,,,,,,69543608320.0,,,,,,,
ARG,Argentina,1926,,0.0,,0.0,29.2,3.012,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.328,1249.083,,,,,,,,,10670216.0,,,,,,,,,,,,,,,,72880979968.0,,,,,,,
ARG,Argentina,1927,,0.0,,0.0,9.686,1.291,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.619,1331.588,,,,,,,,,10978559.0,,,,,,,,,,,,,,,,78059831296.0,,,,,,,
ARG,Argentina,1928,,0.0,,0.0,4.853,0.709,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.328,1357.423,,,,,,,,,11292242.0,,,,,,,,,,,,,,,,82933981184.0,,,,,,,
ARG,Argentina,1929,,0.0,,2.885,3.338,0.512,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.885,248.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.84,1365.18,,,,,,,,,11602921.0,,,,,,,,,,,,,,,,86719750144.0,,,,,,,
ARG,Argentina,1930,,0.0,11.199,0.323,-4.185,-0.663,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.208,269.637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.177,1275.579,,,,,,,,,11898250.0,,,,,,,,,,,,,,,,83129245696.0,,,,,,,
ARG,Argentina,1931,,0.0,10.071,0.323,26.59,4.036,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.531,290.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.213,1578.888,,,,,,,,,12168551.0,,,,,,,,,,,,,,,,77357785088.0,,,,,,,
ARG,Argentina,1932,,0.0,9.15,0.323,13.499,2.593,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.854,310.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.806,1756.99,,,,,,,,,12411154.0,,,,,,,,,,,,,,,,74821263360.0,,,,,,,
ARG,Argentina,1933,,0.0,8.383,0.323,4.053,0.884,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.178,330.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.69,1795.997,,,,,,,,,12633735.0,,,,,,,,,,,,,,,,78300471296.0,,,,,,,
ARG,Argentina,1934,,0.0,7.734,0.323,2.409,0.547,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.501,350.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.237,1808.593,,,,,,,,,12847974.0,,,,,,,,,,,,,,,,84524720128.0,,,,,,,
ARG,Argentina,1935,,0.0,7.179,0.323,1.952,0.454,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.824,369.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.69,1813.885,,,,,,,,,13060544.0,,,,,,,,,,,,,,,,88255700992.0,,,,,,,
ARG,Argentina,1936,,0.0,6.698,0.323,8.591,2.035,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.147,387.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.726,1937.247,,,,,,,,,13279454.0,,,,,,,,,,,,,,,,88855257088.0,,,,,,,
ARG,Argentina,1937,,0.0,6.278,0.323,5.787,1.489,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,404.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.214,2014.917,,,,,,,,,13506374.0,,,,,,,,,,,,,,,,95333826560.0,,,,,,,
ARG,Argentina,1938,,0.0,1.22,0.067,4.444,1.21,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.537,402.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.424,2067.486,,,,,,,,,13747976.0,,,,,,,,,,,,,,,,95724896256.0,,,,,,,
ARG,Argentina,1939,,0.007,1.205,0.067,8.961,2.547,,,,,,,,,,,,,,,,,,0.007,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.603,400.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.971,2216.221,,,,,,,,,13974562.0,,,,,,,,,,,,,,,,99356319744.0,,,,,,,
ARG,Argentina,1940,0.0,0.0,1.191,0.067,10.702,3.315,,,,,,,,,,,,,,,,,,0.007,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,399.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.285,2414.317,,,,,,,,,14200814.0,,,,,,,,,,,,,,,,101000000000.0,,,,,,,
ARG,Argentina,1941,0.0,0.0,1.177,0.067,6.852,2.349,,,,,,,,,,,,,,,,,,0.007,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.737,397.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.635,2540.702,,,,,,,,,14419057.0,,,,,,,,,,,,,,,,106000000000.0,,,,,,,
ARG,Argentina,1942,300.0,0.021,1.163,0.067,7.683,2.814,,,,,,,,,,,,,,,,,,0.027,1.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.804,396.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.449,2691.786,,,,,,,,,14655320.0,,,,,,,,,,,,,,,,107000000000.0,,,,,,,
ARG,Argentina,1943,125.0,0.034,1.15,0.067,4.746,1.872,,,,,,,,,,,,,,,,,,0.062,4.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.87,394.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.321,2773.574,,,,,,,,,14898257.0,,,,,,,,,,,,,,,,107000000000.0,,,,,,,
ARG,Argentina,1944,-44.444,-0.027,1.137,0.067,-2.42,-1.0,,,,,,,,,,,,,,,,,,0.034,2.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.937,391.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.321,2661.608,,,,,,,,,15149203.0,,,,,,,,,,,,,,,,119000000000.0,,,,,,,
ARG,Argentina,1945,-40.0,-0.014,1.124,0.067,-5.567,-2.245,,,,,,,,,,,,,,,,,,0.021,1.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004,389.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.077,2471.147,,,,,,,,,15408492.0,,,,,,,,,,,,,,,,115000000000.0,,,,,,,
ARG,Argentina,1946,0.0,0.0,1.112,0.067,-9.102,-3.466,,,,,,,,,,,,,,,,,,0.021,1.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.071,387.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.611,2207.404,,,,,,,,,15679460.0,,,,,,,,,,,,,,,,125000000000.0,,,,,,,
ARG,Argentina,1947,366.666,0.075,3.004,0.182,5.04,1.745,,,,,,,,,,,,,,,,,,0.096,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.253,391.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.355,2274.279,,,,,,,,,15985468.0,,,,,,,,,,,,,,,,139000000000.0,,,,,,,
ARG,Argentina,1948,28.572,0.027,-23.328,-1.459,6.302,2.291,,,,,,,,,,,,,,,,,,0.124,7.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.794,293.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.647,2364.154,,,,,,,,,16346870.0,,,,,,,,,,,,,,,,147000000000.0,,,,,,,
ARG,Argentina,1949,0.0,0.0,48.546,2.327,-2.738,-1.058,,,,,,,,,,,,,,,,,,0.124,7.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.122,425.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.588,2244.058,,,,,,,,,16750098.0,,,,,,,,,,,,,,,,145000000000.0,,,,,,,
ARG,Argentina,1950,44.444,0.055,13.705,0.976,3.868,1.454,,,,,,,,,,,,,,,,,,0.178,10.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.098,475.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.042,2291.463,,,,,,,,,17038000.0,,,,,,,,,,,,,,,,146000000000.0,,,,,,,
ARG,Argentina,1951,53.846,0.096,9.934,0.804,4.29,1.675,,,,,,,,,,,,,,,,,,0.275,15.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.902,511.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.717,2341.384,,,,,,,,,17390000.0,,,,,,,,,,,,,,,,148000000000.0,,,,,,,
ARG,Argentina,1952,180.0,0.494,8.193,0.729,1.457,0.593,,,,,,,,,,,,,,,,,,0.769,43.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.631,542.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31,2328.23,,,,,,,,,17743000.0,,,,,,,,,,,,,,,,135000000000.0,,,,,,,
ARG,Argentina,1953,-25.893,-0.199,-22.272,-2.145,14.865,6.141,,,,,,,,,,,,,,,,,,0.57,31.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.486,413.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.45,2622.44,,,,,,,,,18094000.0,,,,,,,,,,,,,,,,146000000000.0,,,,,,,
ARG,Argentina,1954,12.048,0.069,1.289,0.097,3.652,1.733,,,,,,,,,,,,,,,,,,0.638,34.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.583,411.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.183,2666.774,,,,,,,,,18443000.0,,,,,,,,,,,,,,,,153000000000.0,,,,,,,
ARG,Argentina,1955,46.237,0.295,1.697,0.129,3.216,1.582,,,,,,,,,,,,,,,,,,0.933,49.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.712,410.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.765,2701.846,,,,,,,,,18789000.0,,,,,,,,,,,,,,,,164000000000.0,,,,,,,
ARG,Argentina,1956,19.118,0.178,6.259,0.483,1.649,0.837,,,,,,,,,,,,,,,,,,1.112,58.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.194,428.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.602,2697.175,,,,,,,,,19132000.0,,,,,,,,,,,,,,,,168000000000.0,,,,,,,
ARG,Argentina,1957,42.593,0.474,11.518,0.944,9.488,4.896,,,,,,,,,,,,,,,,,,1.585,81.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.138,469.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.499,2901.53,,,,,,,,,19472000.0,,,,,,,,,,,,,,,,178000000000.0,,,,,,,
ARG,Argentina,1958,12.987,0.206,1.643,0.15,5.023,2.838,,,,,,,,,,,,,,,,,,1.791,90.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.288,468.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.336,2995.27,,,,,,,,,19810000.0,,,,,,,,,,,,,,,,191000000000.0,,,,,,,
ARG,Argentina,1959,15.326,0.275,-0.577,-0.054,25.01,14.84,,,,,,,,,,,,,,,,,,2.066,102.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.235,458.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.176,3681.932,,,,,,,,,20146000.0,,,,,,,,,,,,,,,,176000000000.0,,,,,,,
ARG,Argentina,1960,-9.967,-0.206,60.627,5.599,43.274,32.099,,,,,,,,,,,,,,,,,,1.86,90.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.833,724.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.275,5188.703,,,,,,,,,20482000.0,,,,,,,,,,,,,,,,184000000000.0,,,,,,,
ARG,Argentina,1961,25.461,0.474,70.427,10.446,28.606,30.401,,,,,,,,,,,,,,,,,,2.333,112.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.28,1214.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.676,6565.589,,,,,,,,,20817000.0,,,,,,,,,,,,,,,,198000000000.0,,,,,,,
ARG,Argentina,1962,-15.882,-0.371,26.347,6.66,16.704,22.83,,,,,,,,,,,,,,,,,,1.963,92.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.94,1509.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.506,7540.565,,,,,,,,,21153000.0,,,,,,,,,,,,,,,,196000000000.0,,,,,,,
ARG,Argentina,1963,-27.622,-0.542,14.372,4.59,-1.086,-1.733,,,,,,,,,,,,,,,,,,1.421,66.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.53,1699.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.773,7342.022,,,,,,,,,21489000.0,,,,,,,,,,,,,,,,192000000000.0,,,,,,,
ARG,Argentina,1964,60.386,0.858,10.129,3.7,3.229,5.094,,,,,,,,,,,,,,,,,,2.278,104.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.231,1843.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.867,7462.731,,,,,,,,,21824000.0,,,,,,,,,,,,,,,,213000000000.0,,,,,,,
ARG,Argentina,1965,0.0,,0.0,,-1.868,-3.042,,,,,,0.0,,0.0,0.0,,,,2.699,,8.455,,381.546,,,,,,,,,,,,,,,,1.344,14134.99,,98.914,,309.829,13981.435,,,,,13.164,,41.234,,1860.742,,,,,1.086,,3.403,,153.555,,,,,1.086,,3.403,153.555,,,0.0,,0.0,,0.0,,,83.05,,260.14,,11739.147,159.824,7212.287,,,,0.0,,0.0,0.0,,22160000.0,313.231,,,,1.086,,3.403,153.555,,,0.0,,0.0,,0.0,233000000000.0,,,0.0,,0.0,,0.0
ARG,Argentina,1966,0.0,,0.0,,6.387,10.209,3.323,10.41,,,,0.0,0.0,0.0,0.0,,,-17.543,2.154,-1.483,6.972,,309.941,,,,,,,,,,,,,,,,1.371,14387.895,3.346,98.935,10.365,320.194,14234.644,,,,8.302,13.798,3.423,44.657,,1985.295,,,,1.306,1.065,0.044,3.447,,153.251,,,,1.306,1.065,0.044,3.447,153.251,,,0.0,0.0,0.0,,0.0,,3.239,82.982,8.426,268.565,,11939.407,170.033,7559.031,,,,0.0,0.0,0.0,0.0,,22494000.0,323.641,,,1.306,1.065,0.044,3.447,153.251,,,0.0,0.0,0.0,,0.0,236000000000.0,,,0.0,0.0,0.0,,0.0
ARG,Argentina,1967,0.0,,0.0,,9.002,15.307,2.971,9.616,,,,0.0,0.0,0.0,0.0,,,12.458,2.353,0.869,7.84,,343.441,,,,,,,,,,,,,,,,1.371,14597.98,2.977,98.941,9.533,329.727,14443.328,,,,4.573,14.013,2.042,46.699,,2045.621,,,,2.417,1.059,0.083,3.531,,154.652,,,,2.417,1.059,0.083,3.531,154.652,,,0.0,0.0,0.0,,0.0,,2.466,82.575,6.622,275.187,,12054.266,185.34,8118.617,,,,0.0,0.0,0.0,0.0,,22829000.0,333.257,,,2.417,1.059,0.083,3.531,154.652,,,0.0,0.0,0.0,,0.0,243000000000.0,,,0.0,0.0,0.0,,0.0
ARG,Argentina,1968,0.0,,0.0,,9.556,17.711,3.46,11.53,,,,0.0,0.0,0.0,0.0,,,-2.823,2.21,-0.221,7.619,,328.861,,,,,,,,,,,,,,,,1.352,14882.056,3.306,98.793,10.9,340.626,14702.45,,,,11.349,15.082,5.3,52.0,,2244.459,,,,17.86,1.207,0.631,4.161,,179.606,,,,17.86,1.207,0.631,4.161,179.606,,,0.0,0.0,0.0,,0.0,,2.115,81.502,5.821,281.008,,12129.131,203.05,8764.264,,,,0.0,0.0,0.0,0.0,,23168000.0,344.787,,,17.86,1.207,0.631,4.161,179.606,,,0.0,0.0,0.0,,0.0,255000000000.0,,,0.0,0.0,0.0,,0.0
